date,temperature_2m,apparent_temperature,precipitation,rain,relative_humidity_2m,cloud_cover,is_weekend,apparent_temperature_rolling_avg,rain_rolling_avg,precipitation_rolling_avg,cloud_cover_rolling_avg
2025-12-03 00:00:00+01:00,6.544083,4.4683723,1.9000001,1.9000001,92.35672,98.208336,False,1.3049576997756958,1.4800000309944152,1.4800000309944152,91.5
2025-12-04 00:00:00+01:00,5.8107505,2.8063955,1.2,1.2,91.716835,98.833336,False,2.0236053705215453,1.5600000381469727,1.5600000381469727,94.58333435058594
2025-12-05 00:00:00+01:00,5.22325,2.5496547,0.6,0.6,93.035126,92.416664,False,1.961506962776184,1.040000033378601,1.040000033378601,93.06666717529296
2025-12-08 00:00:00+01:00,12.88575,11.018939,2.7,2.7,95.31089,99.875,False,4.430070376396179,1.5800000429153442,1.5800000429153442,97.86666717529297
2025-12-09 00:00:00+01:00,10.033668,7.9013896,0.0,0.0,93.1521,81.291664,False,5.748950242996216,1.2800000429153442,1.2800000429153442,94.125
2025-12-10 00:00:00+01:00,10.06075,8.234272,6.0,6.0,96.9374,92.708336,False,6.502130174636841,2.100000023841858,2.100000023841858,93.025
2025-12-11 00:00:00+01:00,8.408667,6.907837,0.0,0.0,92.77642,82.5,False,7.322418451309204,1.8600000143051147,1.8600000143051147,89.75833282470703
2025-12-12 00:00:00+01:00,6.4899173,4.7318635,0.0,0.0,95.83993,97.458336,False,7.7588602066040036,1.7400000095367432,1.7400000095367432,90.76666717529297
2025-12-15 00:00:00+01:00,6.5336666,3.3741467,0.0,0.0,89.44263,71.583336,False,6.229901742935181,1.2,1.2,85.10833435058593
2025-12-16 00:00:00+01:00,5.71075,3.2249196,0.1,0.1,81.49512,84.625,False,5.294607734680175,1.2200000002980231,1.2200000002980231,85.7750015258789
2025-12-17 00:00:00+01:00,5.0378337,2.414693,0.0,0.0,94.593056,54.916668,False,4.130691957473755,0.020000000298023225,0.020000000298023225,78.21666793823242
2025-12-18 00:00:00+01:00,8.996167,5.7759914,0.0,0.0,89.87747,97.541664,False,3.904322862625122,0.020000000298023225,0.020000000298023225,81.22500076293946
2025-12-19 00:00:00+01:00,10.225333,7.754835,3.1000001,3.1000001,89.604774,99.875,False,4.508917188644409,0.6400000289082527,0.6400000289082527,81.70833358764648
2025-12-22 00:00:00+01:00,2.9836667,0.06402268,0.0,0.0,89.11014,99.833336,False,3.846892385184765,0.6400000289082527,0.6400000289082527,87.35833358764648
2025-12-23 00:00:00+01:00,3.7211666,-0.5473423,0.0,0.0,80.946754,96.375,False,3.092440013587475,0.6200000286102295,0.6200000286102295,89.70833358764648
2025-12-24 00:00:00+01:00,0.80658334,-5.5426803,0.0,0.0,69.935974,82.541664,False,1.5009653374552727,0.6200000286102295,0.6200000286102295,95.23333282470703
2025-12-25 00:00:00+01:00,-0.81841666,-6.3792057,0.0,0.0,70.566734,21.708334,False,-0.9300740912556649,0.6200000286102295,0.6200000286102295,80.06666679382325
2025-12-26 00:00:00+01:00,-0.016333317,-4.534186,0.0,0.0,80.3523,1.6666666,False,-3.387878294289112,0.0,0.0,60.42500011920929
2025-12-29 00:00:00+01:00,0.012833322,-3.8463414,0.0,0.0,76.06231,37.708332,False,-4.169951105117798,0.0,0.0,47.99999935626984
2025-12-30 00:00:00+01:00,1.0732499,-2.5245779,0.0,0.0,82.00637,54.083332,False,-4.565398216247559,0.0,0.0,39.54166576862335
2025-12-31 00:00:00+01:00,-0.6788333,-4.06858,0.0,0.0,88.00431,66.125,False,-4.270578193664551,0.0,0.0,36.25833294391632
